instrument,utctime,id,star_id,observation_id,isjunk,id,exposure_time,sky_fiber_obj,cal_fiber_obj,sci_fiber_obj,observation_id,agitator_status,cal_source,cameras_triggered,elapsed_time_green,elapsed_time_red,frame_number,green_active,hk_active,lfc_mode,observation_mode,observation_type,open_shutters,red_active,sci_fw_pos,shutters_triggered,simul_fw_pos,source_shutters,exp_active,green_acf,program,red_acf,bias_file,dark_file,flat_file,wls_file,flat_fiber_aperture,flat_fiber_lamp,object,drphash,drptag,gdrxrms,gdryrms,moonsep,snrcl452,snrcl548,snrcl747,snrsc452,snrsc548,snrsc747,sunalt,wls_file2,datapr2d,isgood,monotwls,totcorr,kpfera
kpf,2025-06-22 11:44:30.977000+00:00,4765655,KIC11295426,KP.20250622.41989.47,False,497749,563.0,Sky,EtalonFiber,Target,4765655,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",563.02,563.02,412607,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,KIC11295426,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,71.16,63.86,74.66,45.508,102.24,218.272,46.104,84.737,105.985,-42.5,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,3.3507e+06 4.9683e+06 4.5193e+06 3.2649e+06,3.0
kpf,2025-06-22 11:32:16.099000+00:00,4765653,191939,KP.20250622.41326.09,False,497747,420.0,Sky,EtalonFiber,Target,4765653,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",420.017,420.017,412605,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 2.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,191939,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,61.3,78.1,93.25,77.927,167.954,251.062,51.946,99.912,130.727,-43.6,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,4.0019e+06 6.5256e+06 6.3726e+06 4.8413e+06,3.0
kpf,2025-06-22 11:21:59.700000+00:00,4765652,TOI-1748,KP.20250622.40619.69,False,497746,600.0,Sky,EtalonFiber,Target,4765652,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.015,600.015,412604,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,TOI-1748,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,84.77,80.07,83.83,30.521,68.361,114.017,28.644,54.538,75.851,-44.5,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,1.6411e+06 2.275e+06 2.2269e+06 1.6912e+06,3.0
kpf,2025-06-22 11:11:05.241000+00:00,4765651,TOI-1184,KP.20250622.39972.20,False,497745,586.0,Sky,EtalonFiber,Target,4765651,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",586.076,586.076,412603,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,TOI-1184,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,64.56,63.28,84.1,41.449,94.628,163.372,38.074,79.11,117.13,-45.2,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,2.7323e+06 4.696e+06 4.9977e+06 4.0722e+06,3.0
kpf,2025-06-22 10:59:23.772000+00:00,4765650,TOI-1346,KP.20250622.39263.76,False,497744,600.0,Sky,EtalonFiber,Target,4765650,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.016,600.016,412602,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,TOI-1346,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,89.08,90.81,92.84,30.619,68.772,114.367,25.896,46.433,63.425,-45.9,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,2.0659e+06 2.0981e+06 1.8515e+06 1.3579e+06,3.0
kpf,2025-06-22 10:49:31.348000+00:00,4765649,142373,KP.20250622.38941.32,False,497743,60.0,Sky,EtalonFiber,Target,4765649,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.059,60.059,412601,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,142373,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,18.25,16.24,72.44,236.872,555.288,889.241,238.364,442.519,548.95,-46.3,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,7.4049e+07 1.2042e+08 1.133e+08 8.1592e+07,3.0
kpf,2025-06-22 10:47:42.503000+00:00,4765648,142373,KP.20250622.38832.49,False,497742,60.0,Sky,EtalonFiber,Target,4765648,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.022,60.022,412600,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,142373,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,24.45,21.43,72.43,237.045,554.974,889.952,175.977,330.829,417.151,-46.4,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,4.143e+07 6.8388e+07 6.52e+07 4.7683e+07,3.0
kpf,2025-06-22 10:45:54.088000+00:00,4765647,142373,KP.20250622.38724.08,False,497741,60.0,Sky,EtalonFiber,Target,4765647,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.023,60.023,412599,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,142373,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,20.44,16.9,72.43,237.522,554.574,889.736,218.382,406.336,508.112,-46.4,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,6.2745e+07 1.0257e+08 9.731e+07 7.0804e+07,3.0
kpf,2025-06-22 10:44:05.405000+00:00,4765646,142373,KP.20250622.38615.37,False,497740,60.0,Sky,EtalonFiber,Target,4765646,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.061,60.061,412598,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,142373,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,18.21,15.85,72.43,237.237,554.215,889.575,241.138,447.124,557.139,-46.5,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,7.5137e+07 1.2245e+08 1.1573e+08 8.3793e+07,3.0
kpf,2025-06-22 10:42:16.803000+00:00,4765645,142373,KP.20250622.38506.79,False,497739,60.0,Sky,EtalonFiber,Target,4765645,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.022,60.022,412597,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,142373,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,16.59,14.04,72.43,236.868,554.754,888.756,291.443,533.046,656.061,-46.5,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,1.073e+08 1.7242e+08 1.6094e+08 1.1513e+08,3.0
kpf,2025-06-22 10:40:28.315000+00:00,4765644,142373,KP.20250622.38398.30,False,497738,60.0,Sky,EtalonFiber,Target,4765644,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.025,60.025,412596,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,142373,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,13.49,12.93,72.43,236.72,555.053,889.686,303.394,554.632,681.877,-46.6,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,1.1554e+08 1.857e+08 1.7347e+08 1.2429e+08,3.0
kpf,2025-06-22 10:38:39.636000+00:00,4765643,142373,KP.20250622.38289.62,False,497737,60.0,Sky,EtalonFiber,Target,4765643,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.023,60.023,412595,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,142373,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,16.35,13.55,72.43,237.162,554.714,888.076,264.472,487.006,602.022,-46.6,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,8.9454e+07 1.4517e+08 1.3619e+08 9.7913e+07,3.0
kpf,2025-06-22 10:36:50.900000+00:00,4765642,142373,KP.20250622.38180.89,False,497736,60.0,Sky,EtalonFiber,Target,4765642,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.019,60.019,412594,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N056,regular-read-red.acf,kpf_20250622_master_bias_autocal-bias.fits,kpf_20250622_master_dark_autocal-dark.fits,kpf_20250622_master_flat.fits,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,Blank,Off,142373,68e3f1bac1506b1b0bac07361eda29a49a3da2f9,v2.10.2,13.89,13.1,72.43,236.712,555.171,888.146,291.544,535.075,657.747,-46.6,/masters/20250620/kpf_20250620_master_WLS_autocal-lfc-all-morn_L1.fits,True,False,True,1.0581e+08 1.7194e+08 1.6063e+08 1.1474e+08,3.0
kpf,2025-06-17 15:19:19.595000+00:00,4743967,4614,KP.20250617.55144.58,False,495238,30.0,Sky,EtalonFiber,Target,4743967,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",30.022,30.022,410096,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,4614,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,335.2,136.79,118.28,291.86,769.581,1217.804,520.049,930.961,1085.899,-5.8,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,3.4301e+08 5.2661e+08 4.7097e+08 3.2292e+08,3.0
kpf,2025-06-17 15:18:00.866000+00:00,4743966,4614,KP.20250617.55065.86,False,495237,30.0,Sky,EtalonFiber,Target,4743966,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",30.017,30.017,410095,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,4614,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,345.18,167.0,118.28,290.97,769.502,1217.746,557.434,996.459,1150.577,-6.1,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,3.9383e+08 5.9993e+08 5.3148e+08 3.6124e+08,3.0
kpf,2025-06-17 15:16:42.061000+00:00,4743965,4614,KP.20250617.54987.05,False,495236,30.0,Sky,EtalonFiber,Target,4743965,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",30.016,30.016,410094,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.3,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,4614,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,395.24,203.65,118.28,291.262,769.011,1217.675,528.344,948.086,1092.787,-6.4,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,3.5404e+08 5.4074e+08 4.7757e+08 3.2261e+08,3.0
kpf,2025-06-17 15:13:13.681000+00:00,4743964,201092,KP.20250617.54763.64,False,495235,60.0,Sky,EtalonFiber,Target,4743964,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.076,60.076,410093,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.3,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201092,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,5.43,5.08,78.27,82.633,187.227,327.972,193.821,454.828,739.78,-7.1,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,5.434e+07 1.4811e+08 1.804e+08 1.604e+08,3.0
kpf,2025-06-17 15:11:25.282000+00:00,4743963,201092,KP.20250617.54655.27,False,495234,60.0,Sky,EtalonFiber,Target,4743963,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.023,60.023,410092,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.3,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201092,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,5.5,5.22,78.27,82.69,187.65,329.102,194.369,457.192,739.827,-7.5,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,5.4845e+07 1.49e+08 1.806e+08 1.5959e+08,3.0
kpf,2025-06-17 15:09:36.553000+00:00,4743962,201092,KP.20250617.54546.54,False,495233,60.0,Sky,EtalonFiber,Target,4743962,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.018,60.018,410091,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.3,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201092,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,5.37,4.85,78.27,82.66,187.162,329.118,200.124,469.266,758.383,-7.9,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,5.7794e+07 1.5647e+08 1.8944e+08 1.6748e+08,3.0
kpf,2025-06-17 15:04:37.201000+00:00,4743960,201091,KP.20250617.54247.19,False,495231,60.0,Sky,EtalonFiber,Target,4743960,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.018,60.018,410089,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 1.0,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201091,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,4.96,4.6,78.28,21.128,64.34,47.545,329.995,698.178,999.177,-8.9,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.368e+08 3.2345e+08 3.526e+08 2.8212e+08,3.0
kpf,2025-06-17 15:02:48.526000+00:00,4743959,201091,KP.20250617.54138.51,False,495230,60.0,Sky,EtalonFiber,Target,4743959,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.024,60.024,410088,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 1.0,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,201091,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,5.07,5.17,78.28,20.917,64.172,47.631,332.621,702.024,1007.081,-9.3,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.3659e+08 3.2514e+08 3.5594e+08 2.8595e+08,3.0
kpf,2025-06-17 14:55:56.704000+00:00,4743958,TOI-1432,KP.20250617.53456.69,False,495229,600.0,Sky,EtalonFiber,Target,4743958,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.023,600.023,410087,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.1,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TOI-1432,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,5.22,4.45,84.56,45.048,108.008,229.44,130.535,235.62,277.429,-10.7,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,2.038e+07 3.2281e+07 2.9306e+07 2.0333e+07,3.0
kpf,2025-06-17 14:44:18.781000+00:00,4743957,TOI-1466,KP.20250617.52758.77,False,495228,600.0,Sky,EtalonFiber,Target,4743957,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.015,600.015,410086,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 1.0,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TOI-1466,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,8.34,7.48,91.23,8.264,9.765,8.127,32.937,68.564,107.454,-13.0,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.9406e+06 3.6795e+06 4.0768e+06 3.4151e+06,3.0
kpf,2025-06-17 14:34:43.602000+00:00,4743956,191939,KP.20250617.52273.59,False,495227,420.0,Sky,EtalonFiber,Target,4743956,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",420.016,420.016,410085,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 2.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,191939,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,7.9,7.38,94.21,75.101,175.043,259.466,120.005,212.122,262.804,-15.0,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.7354e+07 2.7786e+07 2.6597e+07 1.9332e+07,3.0
kpf,2025-06-17 14:22:35.385000+00:00,4743954,TOI-1748,KP.20250617.51455.37,False,495225,600.0,Sky,EtalonFiber,Target,4743954,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",600.021,600.021,410083,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TOI-1748,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,9.81,9.42,83.89,29.652,70.852,117.127,35.126,61.834,82.076,-17.3,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.705e+06 2.5156e+06 2.5231e+06 1.8701e+06,3.0
kpf,2025-06-17 14:12:20.960000+00:00,4743953,TYC-4209-1322-1,KP.20250617.50890.95,False,495224,500.0,Sky,EtalonFiber,Target,4743953,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",500.015,500.015,410082,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N052,regular-read-red.acf,kpf_20250617_master_bias_autocal-bias.fits,kpf_20250617_master_dark_autocal-dark.fits,kpf_20250617_master_flat.fits,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,Blank,Off,TYC-4209-1322-1,b3bb0cc672635415d4eaa1890588fa5d8bd19f8f,v2.9.1,8.53,8.98,88.18,27.116,64.748,106.45,34.417,53.935,62.895,-19.3,/masters/20250506/kpf_20250506_master_WLS_autocal-lfc-all-eve_L1.fits,True,False,True,1.596e+06 1.8495e+06 1.6229e+06 1.0859e+06,3.0
